run_id,model_mode,benchmark,prompt_version,row_type,subject,question_id,prediction,answer,correct,correct_count,total_count,accuracy
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7097,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7098,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7099,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7100,D,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7101,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7102,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7103,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7104,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7105,C,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7106,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7107,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7108,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7109,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7110,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7111,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7112,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7113,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7114,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7115,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7116,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7117,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7118,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7119,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7120,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7121,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7122,D,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7123,D,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7124,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7125,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7126,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7127,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7128,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7129,B,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7130,C,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7131,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7132,B,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7133,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7134,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7135,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7136,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7137,D,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7138,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7139,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7140,C,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7141,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7142,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7143,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7144,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7145,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7146,D,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7147,C,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7148,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7149,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7150,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7151,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7152,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7153,B,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7154,B,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7155,A,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7156,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7157,C,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7158,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7159,A,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7160,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7161,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7162,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7163,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7164,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7165,D,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7166,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7167,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7168,C,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7169,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7170,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7171,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7172,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7173,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7174,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7175,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7176,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7177,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7178,C,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7179,C,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7180,A,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7181,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7182,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7183,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7184,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7185,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7186,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7187,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7188,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7189,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7190,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7191,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7192,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7193,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7194,C,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7195,D,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7196,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7197,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7198,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7199,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7200,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7201,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7202,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7203,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7204,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7205,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7206,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7207,A,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7208,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7209,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7210,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7211,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7212,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7213,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7214,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7215,C,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7216,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7217,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7218,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7219,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7220,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7221,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7222,B,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7223,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7224,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7225,A,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7226,A,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7227,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7228,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7229,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7230,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7231,C,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7232,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7233,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7234,A,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7235,D,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7236,D,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7237,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7238,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7239,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7240,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7241,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7242,A,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7243,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7244,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7245,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7246,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7247,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7248,C,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7249,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7250,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7251,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7252,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7253,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7254,A,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7255,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7256,B,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7257,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7258,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7259,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7260,D,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7261,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7262,A,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7263,A,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7264,B,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7265,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7266,C,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7267,D,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7268,C,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7269,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7270,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7271,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7272,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7273,C,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7274,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7275,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7276,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7277,A,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7278,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7279,A,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7280,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7281,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7282,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,marketing,7283,A,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7284,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7285,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7286,C,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7287,A,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7288,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7289,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7290,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7291,A,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7292,A,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7293,A,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7294,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7295,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7296,C,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7297,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7298,B,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7299,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7300,C,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7301,C,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7302,B,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7303,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7304,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7305,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7306,B,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7307,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7308,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7309,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7310,D,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7311,A,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7312,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7313,A,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7314,D,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7315,B,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7316,B,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7317,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7318,C,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7319,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7320,D,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7321,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7322,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7323,D,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7324,C,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7325,A,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7326,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7327,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7328,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7329,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7330,A,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7331,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7332,B,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7333,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7334,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7335,D,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7336,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7337,C,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7338,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7339,A,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7340,C,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7341,A,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7342,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7343,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7344,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7345,B,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7346,B,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7347,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7348,B,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7349,B,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7350,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7351,D,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7352,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7353,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7354,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7355,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7356,C,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7357,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7358,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7359,D,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7360,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7361,A,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7362,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7363,B,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7364,D,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7365,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7366,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7367,D,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7368,D,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7369,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7370,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7371,C,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7372,A,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7373,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7374,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7375,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7376,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7377,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7378,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7379,B,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7380,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7381,C,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7382,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,medical_genetics,7383,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,miscellaneous,7384,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,miscellaneous,7385,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,miscellaneous,7386,B,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,miscellaneous,7387,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,miscellaneous,7388,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,miscellaneous,7389,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,miscellaneous,7390,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,miscellaneous,7391,D,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,miscellaneous,7392,A,A,1,,,
