run_id,benchmark,subject,question_id,prediction,answer,correct
AB-01-C4-R3-S100,mmlu,high_school_us_history,5831,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_us_history,5832,D,B,0
AB-01-C4-R3-S100,mmlu,high_school_us_history,5833,D,A,0
AB-01-C4-R3-S100,mmlu,high_school_us_history,5834,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_us_history,5835,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_us_history,5836,D,C,0
AB-01-C4-R3-S100,mmlu,high_school_us_history,5837,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_us_history,5838,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_us_history,5839,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_us_history,5840,C,D,0
AB-01-C4-R3-S100,mmlu,high_school_us_history,5841,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_us_history,5842,D,D,1
AB-01-C4-R3-S100,mmlu,high_school_us_history,5843,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_us_history,5844,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_us_history,5845,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_us_history,5846,C,B,0
AB-01-C4-R3-S100,mmlu,high_school_us_history,5847,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_us_history,5848,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_us_history,5849,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_us_history,5850,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_us_history,5851,D,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5852,D,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5853,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5854,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5855,C,C,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5856,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5857,C,C,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5858,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5859,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5860,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5861,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5862,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5863,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5864,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5865,C,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5866,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5867,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5868,C,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5869,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5870,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5871,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5872,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5873,C,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5874,C,B,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5875,D,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5876,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5877,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5878,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5879,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5880,C,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5881,C,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5882,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5883,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5884,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5885,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5886,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5887,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5888,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5889,D,B,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5890,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5891,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5892,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5893,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5894,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5895,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5896,C,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5897,D,D,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5898,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5899,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5900,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5901,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5902,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5903,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5904,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5905,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5906,D,D,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5907,D,B,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5908,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5909,C,C,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5910,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5911,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5912,C,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5913,D,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5914,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5915,D,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5916,D,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5917,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5918,D,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5919,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5920,D,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5921,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5922,D,D,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5923,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5924,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5925,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5926,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5927,C,C,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5928,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5929,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5930,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5931,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5932,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5933,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5934,D,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5935,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5936,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5937,C,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5938,C,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5939,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5940,C,B,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5941,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5942,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5943,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5944,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5945,D,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5946,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5947,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5948,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5949,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5950,C,B,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5951,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5952,C,C,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5953,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5954,C,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5955,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5956,C,C,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5957,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5958,C,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5959,D,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5960,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5961,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5962,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5963,D,D,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5964,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5965,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5966,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5967,D,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5968,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5969,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5970,C,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5971,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5972,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5973,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5974,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5975,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5976,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5977,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5978,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5979,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5980,C,C,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5981,D,B,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5982,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5983,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5984,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5985,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5986,C,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5987,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5988,C,C,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5989,D,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5990,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5991,C,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5992,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5993,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5994,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5995,D,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5996,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5997,C,C,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,5998,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,5999,D,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6000,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,6001,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6002,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,6003,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6004,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6005,D,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6006,C,C,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,6007,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,6008,C,C,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,6009,D,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6010,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6011,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6012,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6013,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,6014,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,6015,C,C,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,6016,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6017,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6018,D,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6019,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6020,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6021,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6022,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6023,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6024,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,6025,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,6026,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6027,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6028,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6029,D,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6030,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6031,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6032,C,B,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6033,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6034,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6035,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,6036,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6037,D,D,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,6038,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6039,D,B,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6040,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,6041,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,6042,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6043,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,6044,C,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6045,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6046,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6047,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,6048,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6049,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,6050,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,6051,D,D,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,6052,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6053,C,C,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,6054,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6055,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,6056,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6057,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6058,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,6059,D,D,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,6060,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6061,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,6062,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6063,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6064,D,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6065,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6066,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,6067,C,C,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,6068,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,6069,D,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6070,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6071,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6072,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6073,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6074,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6075,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6076,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,6077,C,B,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6078,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,6079,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6080,C,B,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6081,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,6082,B,B,1
AB-01-C4-R3-S100,mmlu,high_school_world_history,6083,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6084,B,D,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6085,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6086,B,C,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6087,B,A,0
AB-01-C4-R3-S100,mmlu,high_school_world_history,6088,B,C,0
AB-01-C4-R3-S100,mmlu,human_aging,6089,C,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6090,B,B,1
AB-01-C4-R3-S100,mmlu,human_aging,6091,B,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6092,B,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6093,B,B,1
AB-01-C4-R3-S100,mmlu,human_aging,6094,C,D,0
AB-01-C4-R3-S100,mmlu,human_aging,6095,D,D,1
AB-01-C4-R3-S100,mmlu,human_aging,6096,B,D,0
AB-01-C4-R3-S100,mmlu,human_aging,6097,B,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6098,B,C,0
AB-01-C4-R3-S100,mmlu,human_aging,6099,B,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6100,D,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6101,B,B,1
AB-01-C4-R3-S100,mmlu,human_aging,6102,B,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6103,B,B,1
AB-01-C4-R3-S100,mmlu,human_aging,6104,B,B,1
AB-01-C4-R3-S100,mmlu,human_aging,6105,C,C,1
AB-01-C4-R3-S100,mmlu,human_aging,6106,B,B,1
AB-01-C4-R3-S100,mmlu,human_aging,6107,B,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6108,C,B,0
AB-01-C4-R3-S100,mmlu,human_aging,6109,C,C,1
AB-01-C4-R3-S100,mmlu,human_aging,6110,B,D,0
AB-01-C4-R3-S100,mmlu,human_aging,6111,B,B,1
AB-01-C4-R3-S100,mmlu,human_aging,6112,C,B,0
AB-01-C4-R3-S100,mmlu,human_aging,6113,B,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6114,C,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6115,B,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6116,C,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6117,B,B,1
AB-01-C4-R3-S100,mmlu,human_aging,6118,B,D,0
AB-01-C4-R3-S100,mmlu,human_aging,6119,C,C,1
AB-01-C4-R3-S100,mmlu,human_aging,6120,C,B,0
AB-01-C4-R3-S100,mmlu,human_aging,6121,B,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6122,B,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6123,B,D,0
AB-01-C4-R3-S100,mmlu,human_aging,6124,B,B,1
AB-01-C4-R3-S100,mmlu,human_aging,6125,B,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6126,B,B,1
AB-01-C4-R3-S100,mmlu,human_aging,6127,C,B,0
AB-01-C4-R3-S100,mmlu,human_aging,6128,C,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6129,C,B,0
AB-01-C4-R3-S100,mmlu,human_aging,6130,C,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6131,B,B,1
AB-01-C4-R3-S100,mmlu,human_aging,6132,B,B,1
AB-01-C4-R3-S100,mmlu,human_aging,6133,B,C,0
AB-01-C4-R3-S100,mmlu,human_aging,6134,C,B,0
AB-01-C4-R3-S100,mmlu,human_aging,6135,B,B,1
AB-01-C4-R3-S100,mmlu,human_aging,6136,B,B,1
AB-01-C4-R3-S100,mmlu,human_aging,6137,D,D,1
AB-01-C4-R3-S100,mmlu,human_aging,6138,B,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6139,B,C,0
AB-01-C4-R3-S100,mmlu,human_aging,6140,B,D,0
AB-01-C4-R3-S100,mmlu,human_aging,6141,C,D,0
AB-01-C4-R3-S100,mmlu,human_aging,6142,B,C,0
AB-01-C4-R3-S100,mmlu,human_aging,6143,C,D,0
AB-01-C4-R3-S100,mmlu,human_aging,6144,D,B,0
AB-01-C4-R3-S100,mmlu,human_aging,6145,B,C,0
AB-01-C4-R3-S100,mmlu,human_aging,6146,C,B,0
AB-01-C4-R3-S100,mmlu,human_aging,6147,D,D,1
AB-01-C4-R3-S100,mmlu,human_aging,6148,B,C,0
AB-01-C4-R3-S100,mmlu,human_aging,6149,B,B,1
AB-01-C4-R3-S100,mmlu,human_aging,6150,C,C,1
AB-01-C4-R3-S100,mmlu,human_aging,6151,B,C,0
AB-01-C4-R3-S100,mmlu,human_aging,6152,B,B,1
AB-01-C4-R3-S100,mmlu,human_aging,6153,B,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6154,C,B,0
AB-01-C4-R3-S100,mmlu,human_aging,6155,B,C,0
AB-01-C4-R3-S100,mmlu,human_aging,6156,C,D,0
AB-01-C4-R3-S100,mmlu,human_aging,6157,C,D,0
AB-01-C4-R3-S100,mmlu,human_aging,6158,B,B,1
AB-01-C4-R3-S100,mmlu,human_aging,6159,B,B,1
AB-01-C4-R3-S100,mmlu,human_aging,6160,B,D,0
AB-01-C4-R3-S100,mmlu,human_aging,6161,B,B,1
AB-01-C4-R3-S100,mmlu,human_aging,6162,C,C,1
AB-01-C4-R3-S100,mmlu,human_aging,6163,C,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6164,B,C,0
AB-01-C4-R3-S100,mmlu,human_aging,6165,B,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6166,C,B,0
AB-01-C4-R3-S100,mmlu,human_aging,6167,C,B,0
AB-01-C4-R3-S100,mmlu,human_aging,6168,D,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6169,B,B,1
AB-01-C4-R3-S100,mmlu,human_aging,6170,B,B,1
AB-01-C4-R3-S100,mmlu,human_aging,6171,C,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6172,C,C,1
AB-01-C4-R3-S100,mmlu,human_aging,6173,C,B,0
AB-01-C4-R3-S100,mmlu,human_aging,6174,B,B,1
AB-01-C4-R3-S100,mmlu,human_aging,6175,B,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6176,B,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6177,B,B,1
AB-01-C4-R3-S100,mmlu,human_aging,6178,C,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6179,B,B,1
AB-01-C4-R3-S100,mmlu,human_aging,6180,B,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6181,C,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6182,D,B,0
AB-01-C4-R3-S100,mmlu,human_aging,6183,B,B,1
AB-01-C4-R3-S100,mmlu,human_aging,6184,B,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6185,B,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6186,B,D,0
AB-01-C4-R3-S100,mmlu,human_aging,6187,C,B,0
AB-01-C4-R3-S100,mmlu,human_aging,6188,B,B,1
AB-01-C4-R3-S100,mmlu,human_aging,6189,B,B,1
AB-01-C4-R3-S100,mmlu,human_aging,6190,B,C,0
AB-01-C4-R3-S100,mmlu,human_aging,6191,B,C,0
AB-01-C4-R3-S100,mmlu,human_aging,6192,B,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6193,B,D,0
AB-01-C4-R3-S100,mmlu,human_aging,6194,C,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6195,B,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6196,B,C,0
AB-01-C4-R3-S100,mmlu,human_aging,6197,C,C,1
AB-01-C4-R3-S100,mmlu,human_aging,6198,C,B,0
AB-01-C4-R3-S100,mmlu,human_aging,6199,C,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6200,B,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6201,C,B,0
AB-01-C4-R3-S100,mmlu,human_aging,6202,D,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6203,C,B,0
AB-01-C4-R3-S100,mmlu,human_aging,6204,C,C,1
AB-01-C4-R3-S100,mmlu,human_aging,6205,B,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6206,B,C,0
AB-01-C4-R3-S100,mmlu,human_aging,6207,B,B,1
AB-01-C4-R3-S100,mmlu,human_aging,6208,C,B,0
AB-01-C4-R3-S100,mmlu,human_aging,6209,C,B,0
AB-01-C4-R3-S100,mmlu,human_aging,6210,B,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6211,B,C,0
AB-01-C4-R3-S100,mmlu,human_aging,6212,C,D,0
AB-01-C4-R3-S100,mmlu,human_aging,6213,B,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6214,C,C,1
AB-01-C4-R3-S100,mmlu,human_aging,6215,C,B,0
AB-01-C4-R3-S100,mmlu,human_aging,6216,B,C,0
AB-01-C4-R3-S100,mmlu,human_aging,6217,D,B,0
AB-01-C4-R3-S100,mmlu,human_aging,6218,B,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6219,B,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6220,B,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6221,C,B,0
AB-01-C4-R3-S100,mmlu,human_aging,6222,B,B,1
AB-01-C4-R3-S100,mmlu,human_aging,6223,B,C,0
AB-01-C4-R3-S100,mmlu,human_aging,6224,B,B,1
AB-01-C4-R3-S100,mmlu,human_aging,6225,B,B,1
AB-01-C4-R3-S100,mmlu,human_aging,6226,B,D,0
AB-01-C4-R3-S100,mmlu,human_aging,6227,C,A,0
AB-01-C4-R3-S100,mmlu,human_aging,6228,B,B,1
AB-01-C4-R3-S100,mmlu,human_aging,6229,B,B,1
AB-01-C4-R3-S100,mmlu,human_aging,6230,B,A,0
